# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 240         4.790       52.318      -3.30       Schiphol    
# FH        : Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Hourly mean wind speed (in 0.1 m/s)
# STN,YYYYMMDD,H,   FH
  240,20220513,   17,   90
  240,20220513,   18,   80
  240,20220513,   19,   70
  240,20220513,   20,   70
  240,20220513,   21,   60
  240,20220513,   22,   60
  240,20220513,   23,   50
  240,20220513,   24,   50
  240,20220514,    1,   50
  240,20220514,    2,   30
  240,20220514,    3,   20
  240,20220514,    4,   30
  240,20220514,    5,   30
  240,20220514,    6,   20
  240,20220514,    7,   10
  240,20220514,    8,   10
  240,20220514,    9,   20
  240,20220514,   10,   20
  240,20220514,   11,   30
  240,20220514,   12,   30
  240,20220514,   13,   40
  240,20220514,   14,   50
  240,20220514,   15,   40
  240,20220514,   16,   40
  240,20220514,   17,   40
  240,20220514,   18,   30
  240,20220514,   19,   30
  240,20220514,   20,   30
  240,20220514,   21,   30
  240,20220514,   22,   20
  240,20220514,   23,   20
  240,20220514,   24,   20
  240,20220515,    1,   20
  240,20220515,    2,   30
  240,20220515,    3,   30
  240,20220515,    4,   30
  240,20220515,    5,   30
  240,20220515,    6,   30
  240,20220515,    7,   40
  240,20220515,    8,   30
  240,20220515,    9,   30
  240,20220515,   10,   40
  240,20220515,   11,   50
  240,20220515,   12,   40
  240,20220515,   13,   50
  240,20220515,   14,   50
  240,20220515,   15,   50
  240,20220515,   16,   50
  240,20220515,   17,   40
  240,20220515,   18,   40
  240,20220515,   19,   40
  240,20220515,   20,   40
  240,20220515,   21,   40
  240,20220515,   22,   50
  240,20220515,   23,   50
  240,20220515,   24,   50
  240,20220516,    1,   40
  240,20220516,    2,   50
  240,20220516,    3,   40
  240,20220516,    4,   40
  240,20220516,    5,   40
  240,20220516,    6,   40
  240,20220516,    7,   30
  240,20220516,    8,   30
  240,20220516,    9,   30
  240,20220516,   10,   30
  240,20220516,   11,   80
  240,20220516,   12,   80
  240,20220516,   13,   80
  240,20220516,   14,   90
  240,20220516,   15,   90
  240,20220516,   16,   80
  240,20220516,   17,   80
  240,20220516,   18,   80
  240,20220516,   19,   60
  240,20220516,   20,   60
  240,20220516,   21,   50
  240,20220516,   22,   40
  240,20220516,   23,   20
  240,20220516,   24,   20
  240,20220517,    1,   10
  240,20220517,    2,   10
  240,20220517,    3,    0
  240,20220517,    4,   10
  240,20220517,    5,   30
  240,20220517,    6,   40
  240,20220517,    7,   30
  240,20220517,    8,   20
  240,20220517,    9,   20
  240,20220517,   10,   20
  240,20220517,   11,   20
  240,20220517,   12,   30
  240,20220517,   13,   40
  240,20220517,   14,   30
  240,20220517,   15,   40
  240,20220517,   16,   50
  240,20220517,   17,   40
  240,20220517,   18,   40
  240,20220517,   19,   30
  240,20220517,   20,   20
  240,20220517,   21,   30
  240,20220517,   22,   30
  240,20220517,   23,   20
  240,20220517,   24,   20
  240,20220518,    1,   20
  240,20220518,    2,   20
  240,20220518,    3,   20
  240,20220518,    4,   20
  240,20220518,    5,   20
  240,20220518,    6,   20
  240,20220518,    7,   50
  240,20220518,    8,   40
  240,20220518,    9,   50
  240,20220518,   10,   40
  240,20220518,   11,   40
  240,20220518,   12,   40
  240,20220518,   13,   30
  240,20220518,   14,   30
  240,20220518,   15,   30
  240,20220518,   16,   20
  240,20220518,   17,   10
  240,20220518,   18,   10
  240,20220518,   19,   10
  240,20220518,   20,   20
  240,20220518,   21,   30
  240,20220518,   22,   30
  240,20220518,   23,   30
  240,20220518,   24,   30
  240,20220519,    1,   30
  240,20220519,    2,   40
  240,20220519,    3,   30
  240,20220519,    4,   40
  240,20220519,    5,   30
  240,20220519,    6,   30
  240,20220519,    7,   20
  240,20220519,    8,   20
  240,20220519,    9,   20
  240,20220519,   10,   40
  240,20220519,   11,   30
  240,20220519,   12,   50
  240,20220519,   13,   20
  240,20220519,   14,   20
  240,20220519,   15,   70
  240,20220519,   16,   80
  240,20220519,   17,   60
  240,20220519,   18,   50
  240,20220519,   19,   40
  240,20220519,   20,   30
  240,20220519,   21,   30
  240,20220519,   22,   30
  240,20220519,   23,   20
  240,20220519,   24,   10
  240,20220520,    1,   10
  240,20220520,    2,   10
  240,20220520,    3,   10
  240,20220520,    4,   10
  240,20220520,    5,   10
  240,20220520,    6,   20
  240,20220520,    7,   40
  240,20220520,    8,   40
  240,20220520,    9,   40
  240,20220520,   10,   30
  240,20220520,   11,   40
  240,20220520,   12,   40
  240,20220520,   13,   30
  240,20220520,   14,   30
  240,20220520,   15,   70
  240,20220520,   16,   50
  240,20220520,   17,   70
  240,20220520,   18,   60
  240,20220520,   19,   60
  240,20220520,   20,   60
  240,20220520,   21,   60
  240,20220520,   22,   50
  240,20220520,   23,   50
  240,20220520,   24,   60
  240,20220521,    1,   70
  240,20220521,    2,   80
  240,20220521,    3,   70
  240,20220521,    4,   70
  240,20220521,    5,   60
  240,20220521,    6,   70
  240,20220521,    7,   70
  240,20220521,    8,   70
  240,20220521,    9,   60
  240,20220521,   10,   60
  240,20220521,   11,   60
  240,20220521,   12,   60
  240,20220521,   13,   60
  240,20220521,   14,   60
  240,20220521,   15,   60
  240,20220521,   16,   50
  240,20220521,   17,   50
  240,20220521,   18,   40
  240,20220521,   19,   30
  240,20220521,   20,   30
  240,20220521,   21,   10
  240,20220521,   22,    0
  240,20220521,   23,   10
  240,20220521,   24,   10
  240,20220522,    1,    0
  240,20220522,    2,   10
  240,20220522,    3,   10
  240,20220522,    4,   10
  240,20220522,    5,   10
  240,20220522,    6,   10
  240,20220522,    7,   20
  240,20220522,    8,   30
  240,20220522,    9,   30
  240,20220522,   10,   30
  240,20220522,   11,   30
  240,20220522,   12,   30
  240,20220522,   13,   30
  240,20220522,   14,   30
  240,20220522,   15,   40
  240,20220522,   16,   40
  240,20220522,   17,   30
  240,20220522,   18,   30
  240,20220522,   19,   20
  240,20220522,   20,   20
  240,20220522,   21,   20
  240,20220522,   22,   30
  240,20220522,   23,   40
  240,20220522,   24,   40
  240,20220523,    1,   40
  240,20220523,    2,   30
  240,20220523,    3,   30
  240,20220523,    4,   20
  240,20220523,    5,   20
  240,20220523,    6,   20
  240,20220523,    7,   30
  240,20220523,    8,   20
  240,20220523,    9,   20
  240,20220523,   10,   10
  240,20220523,   11,   10
  240,20220523,   12,   20
  240,20220523,   13,   10
  240,20220523,   14,   30
  240,20220523,   15,   50
  240,20220523,   16,   60
  240,20220523,   17,   70
  240,20220523,   18,   50
  240,20220523,   19,   30
  240,20220523,   20,   40
  240,20220523,   21,   40
  240,20220523,   22,   50
  240,20220523,   23,   40
  240,20220523,   24,   50
  240,20220524,    1,   50
  240,20220524,    2,   60
  240,20220524,    3,   60
  240,20220524,    4,   60
  240,20220524,    5,   60
  240,20220524,    6,   60
  240,20220524,    7,   80
  240,20220524,    8,   90
  240,20220524,    9,   80
  240,20220524,   10,   90
  240,20220524,   11,   90
  240,20220524,   12,   90
  240,20220524,   13,   90
  240,20220524,   14,   90
  240,20220524,   15,   80
  240,20220524,   16,   70
  240,20220524,   17,   70
  240,20220524,   18,   60
  240,20220524,   19,   60
  240,20220524,   20,   40
  240,20220524,   21,   40
  240,20220524,   22,   40
  240,20220524,   23,   30
  240,20220524,   24,   30
  240,20220525,    1,   30
  240,20220525,    2,   30
  240,20220525,    3,   30
  240,20220525,    4,   30
  240,20220525,    5,   30
  240,20220525,    6,   50
  240,20220525,    7,   60
  240,20220525,    8,   70
  240,20220525,    9,   80
  240,20220525,   10,  100
  240,20220525,   11,  110
  240,20220525,   12,  110
  240,20220525,   13,  110
  240,20220525,   14,  110
  240,20220525,   15,  120
  240,20220525,   16,  120
  240,20220525,   17,  120
  240,20220525,   18,  100
  240,20220525,   19,   90
  240,20220525,   20,   90
  240,20220525,   21,   90
  240,20220525,   22,   80
  240,20220525,   23,   80
  240,20220525,   24,   70
  240,20220526,    1,   70
  240,20220526,    2,   60
  240,20220526,    3,   50
  240,20220526,    4,   50
  240,20220526,    5,   40
  240,20220526,    6,   50
  240,20220526,    7,   50
  240,20220526,    8,   60
  240,20220526,    9,   60
  240,20220526,   10,   70
  240,20220526,   11,   80
  240,20220526,   12,   80
  240,20220526,   13,  100
  240,20220526,   14,  100
  240,20220526,   15,  100
  240,20220526,   16,  100
  240,20220526,   17,  100
  240,20220526,   18,  100
  240,20220526,   19,   90
  240,20220526,   20,   90
  240,20220526,   21,   90
  240,20220526,   22,  100
  240,20220526,   23,  100
  240,20220526,   24,   70
  240,20220527,    1,   70
  240,20220527,    2,   60
  240,20220527,    3,   50
  240,20220527,    4,   50
  240,20220527,    5,   60
  240,20220527,    6,   70
  240,20220527,    7,   60
  240,20220527,    8,   80
  240,20220527,    9,   90
  240,20220527,   10,   90
  240,20220527,   11,   80
  240,20220527,   12,   90
  240,20220527,   13,   90
  240,20220527,   14,  100
  240,20220527,   15,   90
  240,20220527,   16,   90
  240,20220527,   17,   90
  240,20220527,   18,   80
  240,20220527,   19,   70
  240,20220527,   20,   60
  240,20220527,   21,   60
  240,20220527,   22,   50
  240,20220527,   23,   40
  240,20220527,   24,   50
  240,20220528,    1,   40
  240,20220528,    2,   40
  240,20220528,    3,   50
  240,20220528,    4,   50
  240,20220528,    5,   50
  240,20220528,    6,   60
  240,20220528,    7,   70
  240,20220528,    8,   70
  240,20220528,    9,   70
  240,20220528,   10,   80
  240,20220528,   11,   70
  240,20220528,   12,   80
  240,20220528,   13,   80
  240,20220528,   14,   80
  240,20220528,   15,   80
  240,20220528,   16,   80
  240,20220528,   17,   80
  240,20220528,   18,   60
  240,20220528,   19,   40
  240,20220528,   20,   50
  240,20220528,   21,   20
  240,20220528,   22,   30
  240,20220528,   23,   20
  240,20220528,   24,   20
  240,20220529,    1,   30
  240,20220529,    2,   30
  240,20220529,    3,   50
  240,20220529,    4,   30
  240,20220529,    5,   30
  240,20220529,    6,   40
  240,20220529,    7,   40
  240,20220529,    8,   60
  240,20220529,    9,   60
  240,20220529,   10,   40
  240,20220529,   11,   60
  240,20220529,   12,   70
  240,20220529,   13,   70
  240,20220529,   14,   60
  240,20220529,   15,   70
  240,20220529,   16,   60
  240,20220529,   17,   60
  240,20220529,   18,   50
  240,20220529,   19,   40
  240,20220529,   20,   20
  240,20220529,   21,   20
  240,20220529,   22,   30
  240,20220529,   23,   20
  240,20220529,   24,   10
  240,20220530,    1,   20
  240,20220530,    2,   10
  240,20220530,    3,   10
  240,20220530,    4,    0
  240,20220530,    5,    0
  240,20220530,    6,   10
  240,20220530,    7,   20
  240,20220530,    8,   40
  240,20220530,    9,   40
  240,20220530,   10,   30
  240,20220530,   11,   40
  240,20220530,   12,   20
  240,20220530,   13,   20
  240,20220530,   14,   20
  240,20220530,   15,   10
  240,20220530,   16,   10
  240,20220530,   17,   10
  240,20220530,   18,   10
  240,20220530,   19,   20
  240,20220530,   20,   20
  240,20220530,   21,   10
  240,20220530,   22,   10
  240,20220530,   23,   20
  240,20220530,   24,   20
  240,20220531,    1,   30
  240,20220531,    2,   30
  240,20220531,    3,   20
  240,20220531,    4,   10
  240,20220531,    5,   20
  240,20220531,    6,   10
  240,20220531,    7,   10
  240,20220531,    8,   10
  240,20220531,    9,   20
  240,20220531,   10,   20
  240,20220531,   11,   20
  240,20220531,   12,   40
  240,20220531,   13,   30
  240,20220531,   14,   30
  240,20220531,   15,   20
  240,20220531,   16,   30
  240,20220531,   17,   10
  240,20220531,   18,   30
  240,20220531,   19,   40
  240,20220531,   20,   40
  240,20220531,   21,   30
  240,20220531,   22,   30
  240,20220531,   23,   30
  240,20220531,   24,   50
  240,20220601,    1,   30
  240,20220601,    2,   20
  240,20220601,    3,   40
  240,20220601,    4,   30
  240,20220601,    5,   40
  240,20220601,    6,   40
  240,20220601,    7,   30
  240,20220601,    8,   60
  240,20220601,    9,   50
  240,20220601,   10,   60
  240,20220601,   11,   70
  240,20220601,   12,   70
  240,20220601,   13,   70
  240,20220601,   14,   70
  240,20220601,   15,   50
  240,20220601,   16,   60
  240,20220601,   17,   60
  240,20220601,   18,   60
  240,20220601,   19,   50
  240,20220601,   20,   30
  240,20220601,   21,   20
  240,20220601,   22,   20
  240,20220601,   23,   20
  240,20220601,   24,   10
  240,20220602,    1,   10
  240,20220602,    2,   10
  240,20220602,    3,   10
  240,20220602,    4,   10
  240,20220602,    5,    0
  240,20220602,    6,   10
  240,20220602,    7,   20
  240,20220602,    8,   10
  240,20220602,    9,   20
  240,20220602,   10,   20
  240,20220602,   11,   10
  240,20220602,   12,   20
  240,20220602,   13,   20
  240,20220602,   14,   30
  240,20220602,   15,   30
  240,20220602,   16,   50
  240,20220602,   17,   50
  240,20220602,   18,   50
  240,20220602,   19,   40
  240,20220602,   20,   30
  240,20220602,   21,   40
  240,20220602,   22,   40
  240,20220602,   23,   40
  240,20220602,   24,   50
  240,20220603,    1,   40
  240,20220603,    2,   40
  240,20220603,    3,   30
  240,20220603,    4,   30
  240,20220603,    5,   30
  240,20220603,    6,   40
  240,20220603,    7,   40
  240,20220603,    8,   50
  240,20220603,    9,   50
  240,20220603,   10,   60
  240,20220603,   11,   60
  240,20220603,   12,   60
  240,20220603,   13,   50
  240,20220603,   14,   60
  240,20220603,   15,   60
  240,20220603,   16,   60
  240,20220603,   17,   70
  240,20220603,   18,   70
  240,20220603,   19,   70
  240,20220603,   20,   70
  240,20220603,   21,   60
  240,20220603,   22,   70
  240,20220603,   23,   70
  240,20220603,   24,   60
  240,20220604,    1,   70
  240,20220604,    2,   60
  240,20220604,    3,   70
  240,20220604,    4,   70
  240,20220604,    5,   60
  240,20220604,    6,   70
  240,20220604,    7,   80
  240,20220604,    8,   70
  240,20220604,    9,   70
  240,20220604,   10,   70
  240,20220604,   11,   70
  240,20220604,   12,   70
  240,20220604,   13,   60
  240,20220604,   14,   60
  240,20220604,   15,   80
  240,20220604,   16,   70
  240,20220604,   17,   70
  240,20220604,   18,   60
  240,20220604,   19,   70
  240,20220604,   20,   70
  240,20220604,   21,   80
  240,20220604,   22,   80
  240,20220604,   23,   70
  240,20220604,   24,   70
  240,20220605,    1,   80
  240,20220605,    2,   80
  240,20220605,    3,   60
  240,20220605,    4,   50
  240,20220605,    5,   60
  240,20220605,    6,   60
  240,20220605,    7,   50
  240,20220605,    8,   50
  240,20220605,    9,   60
  240,20220605,   10,   50
  240,20220605,   11,   30
  240,20220605,   12,   30
  240,20220605,   13,   30
  240,20220605,   14,   20
  240,20220605,   15,   20
  240,20220605,   16,   20
  240,20220605,   17,   50
  240,20220605,   18,   40
  240,20220605,   19,   30
  240,20220605,   20,   50
  240,20220605,   21,   40
  240,20220605,   22,   40
  240,20220605,   23,   60
  240,20220605,   24,   70
  240,20220606,    1,   70
  240,20220606,    2,   70
  240,20220606,    3,   70
  240,20220606,    4,   60
  240,20220606,    5,   70
  240,20220606,    6,   80
  240,20220606,    7,   90
  240,20220606,    8,  100
  240,20220606,    9,  110
  240,20220606,   10,  100
  240,20220606,   11,  100
  240,20220606,   12,   90
  240,20220606,   13,   80
  240,20220606,   14,   90
  240,20220606,   15,   90
  240,20220606,   16,   70
  240,20220606,   17,   60
  240,20220606,   18,   60
  240,20220606,   19,   60
  240,20220606,   20,   50
  240,20220606,   21,   40
  240,20220606,   22,   40
  240,20220606,   23,   50
  240,20220606,   24,   60
  240,20220607,    1,   50
  240,20220607,    2,   50
  240,20220607,    3,   60
  240,20220607,    4,   60
  240,20220607,    5,   60
  240,20220607,    6,   70
  240,20220607,    7,   70
  240,20220607,    8,   70
  240,20220607,    9,   80
  240,20220607,   10,   80
  240,20220607,   11,   70
  240,20220607,   12,   70
  240,20220607,   13,   70
  240,20220607,   14,   70
  240,20220607,   15,   60
  240,20220607,   16,   60
  240,20220607,   17,   40
  240,20220607,   18,   30
  240,20220607,   19,   20
  240,20220607,   20,   20
  240,20220607,   21,   20
  240,20220607,   22,   10
  240,20220607,   23,   30
  240,20220607,   24,   30
  240,20220608,    1,   30
  240,20220608,    2,   30
  240,20220608,    3,   30
  240,20220608,    4,   40
  240,20220608,    5,   40
  240,20220608,    6,   40
  240,20220608,    7,   30
  240,20220608,    8,   40
  240,20220608,    9,   40
  240,20220608,   10,   60
  240,20220608,   11,   70
  240,20220608,   12,   60
  240,20220608,   13,   60
  240,20220608,   14,   40
  240,20220608,   15,   40
  240,20220608,   16,   60
  240,20220608,   17,   60
  240,20220608,   18,   60
  240,20220608,   19,   60
  240,20220608,   20,   60
  240,20220608,   21,   50
  240,20220608,   22,   40
  240,20220608,   23,   40
  240,20220608,   24,   30
  240,20220609,    1,   40
  240,20220609,    2,   30
  240,20220609,    3,   30
  240,20220609,    4,   30
  240,20220609,    5,   20
  240,20220609,    6,   40
  240,20220609,    7,   40
